Dataset,Classifier_Name,CV_mean,CV_std,Test_score
weatherAUS,RobustScaler_LDA-PCA,0.860399509475948,0.003206489250084653,0.8654732364409784
weatherAUS,QuantileTransformer-Normal_LDA-PCA,0.8723414492725736,0.0036911691594401614,0.8708791208791209
weatherAUS,QuantileTransformer-Uniform_LDA-PCA,0.8851470781843149,0.005747368213924541,0.8873626373626373
weatherAUS,PowerTransformer-Yeo-Johnson_LDA-PCA,0.8690180712618624,0.00479381087659197,0.8702587734845799
weatherAUS,Normalizer_LDA-PCA,0.8475939394695049,0.004277102934280114,0.8501417936901808
,,,,
weatherAUS,_KNN,0.8903312451077923,0.00408718200170553,0.8934774902516838
weatherAUS,StandardScaler_KNN,0.8903090427192023,0.004273152234173719,0.8938319744771358
weatherAUS,MinMaxScaler_KNN,0.8446028364275469,0.0039829307436939805,0.847217298830202
weatherAUS,MaxAbsScaler_KNN,0.839551481316074,0.004239922425336697,0.8470400567174761
weatherAUS,RobustScaler_KNN,0.9910935385698638,0.0016034573777241926,0.9908720311946119
weatherAUS,QuantileTransformer-Normal_KNN,0.9174715519317453,0.0033977600643027408,0.923697270471464
weatherAUS,QuantileTransformer-Uniform_KNN,0.9192661361982777,0.0034344386406382705,0.923697270471464
weatherAUS,PowerTransformer-Yeo-Johnson_KNN,0.9737238240808981,0.001611014293319918,0.9750974831619993
weatherAUS,Normalizer_KNN,0.8928345926467929,0.0043570457335146305,0.8961361219425735
,,,,
weatherAUS,_KNN-PCA,0.8358073329438385,0.005556481462871903,0.83649415101028
weatherAUS,StandardScaler_KNN-PCA,0.8391304949684567,0.006561086701240172,0.8426976249556895
weatherAUS,MinMaxScaler_KNN-PCA,0.8139399976889488,0.005423573446898781,0.8102623183268345
weatherAUS,MaxAbsScaler_KNN-PCA,0.8076259240645912,0.0059016236509324945,0.803704360155973
weatherAUS,RobustScaler_KNN-PCA,0.995458146264015,0.0006592281932342026,0.9957461892945764
weatherAUS,QuantileTransformer-Normal_KNN-PCA,0.9540943452779207,0.003152626430296587,0.95586671393123
weatherAUS,QuantileTransformer-Uniform_KNN-PCA,0.8778135060227232,0.007087144521450284,0.8773484579936193
weatherAUS,PowerTransformer-Yeo-Johnson_KNN-PCA,0.8577851745378707,0.006242282162252784,0.8605104572846508
weatherAUS,Normalizer_KNN-PCA,0.8338134131487032,0.005763357319443337,0.8402162353775257
,,,,
weatherAUS,_CART,1.0,0.0,1.0
weatherAUS,StandardScaler_CART,1.0,0.0,1.0
weatherAUS,MinMaxScaler_CART,1.0,0.0,1.0
weatherAUS,MaxAbsScaler_CART,1.0,0.0,1.0
weatherAUS,RobustScaler_CART,1.0,0.0,1.0
