Dataset,Classifier_Name,CV_mean,CV_std,Test_score
bank-additional,Normalizer_KNN,0.8691055321646486,0.005329680771909551,0.8653197420117027
,,,,
bank-additional,_KNN-PCA,0.8704185378858075,0.00684966523544737,0.867116169310591
bank-additional,StandardScaler_KNN-PCA,0.8658232650729574,0.006780532746533046,0.8646331621618742
bank-additional,MinMaxScaler_KNN-PCA,0.8428630344796556,0.010555740011252302,0.8567820327972091
bank-additional,MaxAbsScaler_KNN-PCA,0.8247700473131564,0.013432908024296662,0.8456479715708592
bank-additional,RobustScaler_KNN-PCA,0.8738334625064331,0.008429394641055165,0.8631272735559036
bank-additional,QuantileTransformer-Normal_KNN-PCA,0.8210473482255128,0.008222243661572586,0.8282265997606441
bank-additional,QuantileTransformer-Uniform_KNN-PCA,0.8512203740062173,0.017152779543242392,0.8665027605244996
bank-additional,PowerTransformer-Yeo-Johnson_KNN-PCA,0.8678393821427897,0.007817237616156084,0.8710092546228723
bank-additional,Normalizer_KNN-PCA,0.8637997975310456,0.006599980670237412,0.864032478778172
,,,,
bank-additional,_CART,0.7342370235839132,0.012635459171485862,0.7290399305370593
bank-additional,StandardScaler_CART,0.7345910282461101,0.01219296658223303,0.7302589057100952
bank-additional,MinMaxScaler_CART,0.7338046716116862,0.011384861991283437,0.7293076078966153
bank-additional,MaxAbsScaler_CART,0.7343886729223029,0.011823398524538859,0.7299854575285256
bank-additional,RobustScaler_CART,0.7336562708062218,0.012373403480758098,0.7293076078966153
bank-additional,QuantileTransformer-Normal_CART,0.734538292485085,0.008447144607876949,0.733419984445415
bank-additional,QuantileTransformer-Uniform_CART,0.734996171815874,0.008343462020119954,0.7317966078220385
bank-additional,PowerTransformer-Yeo-Johnson_CART,0.734201483929158,0.012107033121063903,0.724978603567611
bank-additional,Normalizer_CART,0.7276111814834864,0.012394481641076906,0.7321952384503656
,,,,
bank-additional,_CART-PCA,0.7104657853001799,0.01769259306928543,0.7115292589554278
bank-additional,StandardScaler_CART-PCA,0.7125492866082068,0.012769221728030177,0.7084054686085038
